file_name,experiment_id,corridor_id,location_id,position_key,packet_index,sample_start,detect_score_db,detect_peak_bin_mean,detect_peak_bin_std,peak_mean,peak_iqr,raw_bin_-2,raw_bin_-1,raw_bin_+0,raw_bin_+1,raw_bin_+2,E0,C_peak,R_side,R_asym,S_L,S_R
2_1_16_11_2_16_aug05.bin,2,1,16,1_16,8,34555376,5.54061923422,1072.9999999999998,4.857023409786845e-06,12.2429493638,0.0602579768627,3.03755391271,0.574529409966,12.2429493638,3.30881799956,4.07831215404,2.504950209152571,0.5267560273129659,-0.10712644106723779,0.7154546140862138,11.668419953833999,8.934131364239999
2_1_16_11_2_16_aug06.bin,2,1,16,1_16,8,34555376,5.10275404188,1072.9999999999998,4.857023409786845e-06,11.2757834007,0.0644733563679,1.28773984715,0.281433690437,11.2757834007,2.74980768031,1e-12,2.4226573641902007,0.7230492845818273,-0.959637818936304,0.5609819032223099,10.994349710263,8.52597572039
2_1_16_11_2_16_aug07.bin,2,1,16,1_16,8,34555376,4.96643935626,1072.9999999999998,4.857023409786845e-06,17.4178485173,0.0677323136529,3.36091493819,6.89713755339,17.4178485173,1.65478456359,1e-12,2.857495457327287,0.5938438934290488,-0.3798788945040508,-1.8243921787903903,10.520710963910002,15.76306395371
2_1_16_11_2_16_aug08.bin,2,1,16,1_16,8,34555376,5.48590918946,1072.9999999999998,4.857023409786845e-06,3.50330152664,0.0643323876082,5.38889042342,3.29790154511,3.50330152664,0.996179292066,5.45541540383,1.2537058171998023,0.18792834054153768,1.4635278639971794,-0.2974763676214512,0.20539998152999983,2.507122234574
2_1_16_11_2_16_aug09.bin,2,1,16,1_16,8,34555376,5.5721082713,1072.9999999999998,4.857023409786845e-06,17.9353558174,0.0643226935894,1e-12,4.52261521109,17.9353558174,1e-12,1e-12,2.886773950062666,0.798618708459645,-1.3776835370099536,-28.04149924031271,13.412740606310003,17.935355817399003
2_1_16_11_2_16_aug00.bin,2,1,16,1_16,9,37051408,8.06730426398,1997.0000000000002,-0.0,1e-12,0.080238401052,2.26200837114,0.744302547216,1e-12,3.39804666798,1e-12,-26.937873935368604,1.561436860010876e-13,28.794852566910773,0.12248703854212628,-0.744302547215,-3.398046667979
2_1_16_11_2_16_aug01.bin,2,1,16,1_16,9,37051408,8.52214920839,1997.0000000000002,-0.0,1e-12,0.0705904531792,1e-12,1e-12,1e-12,0.0102202008212,1e-12,-26.937873935368604,9.784543542788802e-11,22.354484891184224,21.94901978288037,0.0,-0.0102202008202
2_1_16_11_2_16_aug02.bin,2,1,16,1_16,9,37051408,8.4799405309,1997.0000000000002,-0.0,22.1756631202,0.0739828379396,0.796449142221,1e-12,22.1756631202,1e-12,1.78647024655,3.098995431703478,0.8956757969549431,-2.150075126449201,0.8078337469822926,22.175663120199,22.175663120199
2_1_16_11_2_16_aug03.bin,2,1,16,1_16,9,37051408,8.25859673484,1997.0000000000002,-0.0,7.93457679256,0.0731561708028,0.453999803987,1e-12,7.93457679256,1.2529688632,2.72627183267,2.071230018285224,0.6415502917740863,-0.5820992118262965,2.170749533846804,7.934576792559,6.68160792936
2_1_16_11_2_16_aug04.bin,2,1,16,1_16,9,37051408,8.77559991473,1997.0000000000002,-0.0,19.3704608608,0.0706701611169,0.269325146465,3.27012894817,19.3704608608,3.35117124644,1e-12,2.963749269639791,0.7376108022300885,-1.0335874280539152,-0.054662594163512566,16.10033191263,16.01928961436
2_1_16_11_2_16_aug05.bin,2,1,16,1_16,9,37051408,8.61410637698,1997.0000000000002,-0.0,9.5802427869,0.0748642218803,0.10529491965,1e-12,9.5802427869,3.06393506517,1e-12,2.2597029347619513,0.7514226633863621,-1.1062142833753439,3.370690166250648,9.580242786899,6.51630772173
2_1_16_11_2_16_aug06.bin,2,1,16,1_16,9,37051408,7.68665164087,1997.0000000000002,-0.0,12.7936341842,0.0637159318956,1e-12,1e-12,12.7936341842,1e-12,2.69493680913,2.548947717857011,0.8260048128201205,-1.5575729612165863,27.523783583900123,12.793634184199,12.793634184199
2_1_16_11_2_16_aug07.bin,2,1,16,1_16,9,37051408,7.78751527363,1997.0000000000002,-0.0,15.9536964015,0.0676029489246,1e-12,3.02437596307,15.9536964015,2.75295930266,1e-12,2.769690551691538,0.734143534729448,-1.015748002002523,-0.09402833385608926,12.92932043843,13.200737098840001
2_1_16_11_2_16_aug08.bin,2,1,16,1_16,9,37051408,8.3381983255,1997.0000000000002,-0.0,8.7019239607,0.0658743879839,1e-12,1.29514314803,8.7019239607,1e-12,0.546607616421,2.163544146119768,0.8253217391029578,-1.552827524469705,-0.8626452994682247,7.40678081267,8.701923960699
2_1_16_11_2_16_aug09.bin,2,1,16,1_16,9,37051408,8.34535520126,1997.0000000000002,-0.0,17.2934125137,0.0713527141924,2.19009758608,1e-12,17.2934125137,3.10517523992,1.83994624702,2.8503256494339344,0.7079157279976218,-0.8852826949790155,0.8144554297146066,17.293412513699003,14.188237273780002
2_1_16_11_2_16_aug00.bin,2,1,16,1_16,10,39551888,5.75275050255,1996.0,4.857023409786845e-06,21.2139345426,0.0940911256479,1e-12,2.48147539795,21.2139345426,3.6533292176,1e-12,3.0546582555030017,0.775682360342958,-1.2406800253528931,0.3867855644702798,18.73245914465,17.560605325
2_1_16_11_2_16_aug01.bin,2,1,16,1_16,10,39551888,5.5267003382,1996.0,4.857023409786845e-06,1e-12,0.092565856156,1.13608399114,1e-12,1e-12,1e-12,1e-12,-26.937873935368604,8.802166105625267e-13,27.06546118880064,-26.659996080690714,0.0,0.0
2_1_16_11_2_16_aug02.bin,2,1,16,1_16,10,39551888,5.53666030873,1996.0,4.857023409786845e-06,4.14021911715,0.0870225175666,1e-12,2.3052643804,4.14021911715,1e-12,1.30606586212,1.4207487132847145,0.534115042689305,-0.13667252058152227,-0.5681759085295127,1.8349547367499999,4.140219117149
2_1_16_11_2_16_aug03.bin,2,1,16,1_16,10,39551888,5.65149638582,1996.0,4.857023409786845e-06,20.8896642106,0.0956801492563,3.48272390424,1e-12,20.8896642106,0.33197519538,1e-12,3.0392545012698724,0.8455860184810178,-1.7003927126131577,-2.3505097442777743,20.889664210599,20.55768901522
2_1_16_11_2_16_aug04.bin,2,1,16,1_16,10,39551888,5.77008343379,1996.0,4.857023409786845e-06,9.43216234019,0.092252585885,0.228206911787,1.8239005796,9.43216234019,0.867611101394,2.61295668159,2.2441253747272185,0.63028831873269,-0.5334539014234391,0.5283281268541649,7.6082617605900005,8.564551238796
2_1_16_11_2_16_aug05.bin,2,1,16,1_16,10,39551888,5.57536276299,1996.0,4.857023409786845e-06,29.6442081631,0.086659820875,1e-12,2.0677888547,29.6442081631,2.45176895438,1e-12,3.389266766163398,0.8677090279577803,-1.880852606953804,0.1703299359951743,27.5764193084,27.19243920872
2_1_16_11_2_16_aug06.bin,2,1,16,1_16,10,39551888,5.59782183159,1996.0,4.857023409786845e-06,10.9049201883,0.0828968422182,1.29411079714,1.70058455508,10.9049201883,1e-12,4.35639814283,2.389214080809845,0.5973330420016283,-0.39436500381397155,0.37480309430862213,9.20433563322,10.904920188299
2_1_16_11_2_16_aug07.bin,2,1,16,1_16,10,39551888,5.77841867377,1996.0,4.857023409786845e-06,13.3315520423,0.0897480462121,1.44903466868,1.98771071081,13.3315520423,1.26042351971,1e-12,2.5901335596935504,0.7394618889247355,-1.0431735943422513,-1.0030771216860832,11.343841331490001,12.07112852259
2_1_16_11_2_16_aug08.bin,2,1,16,1_16,10,39551888,5.47960194495,1996.0,4.857023409786845e-06,13.3476126042,0.0901671337196,1e-12,1.96079930484,13.3476126042,2.65308369861,1e-12,2.59133753770807,0.7431236738722847,-1.0622677351369063,0.30237042462041,11.38681329936,10.69452890559
2_1_16_11_2_16_aug09.bin,2,1,16,1_16,10,39551888,5.30477729771,1996.0,4.857023409786845e-06,6.18850597674,0.090808322815,1.61827888905,0.876450062092,6.18850597674,1e-12,1e-12,1.822693696779327,0.7126959051708337,-0.9085136102928825,-27.44658891374608,5.312055914648,6.188505976739
2_1_16_11_2_16_aug00.bin,2,1,16,1_16,11,42072592,2.93501100773,944.9999999999999,-0.0,20.3252111133,0.0800264487673,4.14425499658,3.25363706899,20.3252111133,0.262115835974,7.72763179881,3.0118620422582087,0.5691287771831575,-0.2782974719680531,0.07696407051904362,17.07157404431,20.063095277326
2_1_16_11_2_16_aug01.bin,2,1,16,1_16,11,42072592,2.76758270891,944.9999999999999,-0.0,4.64661569792,0.0716160750967,1.76147931143,3.77403412735,4.64661569792,1e-12,0.116293821534,1.536139147720537,0.45119682079127876,0.1958362153730823,-3.8628196701557482,0.8725815705699995,4.646615697919
2_1_16_11_2_16_aug02.bin,2,1,16,1_16,11,42072592,3.00794109203,944.9999999999999,-0.0,13.8097312851,0.0844453301832,8.11112178864,2.51002137622,13.8097312851,1e-12,1.89605708697,2.625373509237757,0.5245476961767233,-0.09826979063109188,-1.7230701401210125,11.29970990888,13.809731285099
2_1_16_11_2_16_aug03.bin,2,1,16,1_16,11,42072592,3.55498535552,944.9999999999999,-0.0,4.67665447322,0.0784560797694,5.57855656316,1e-12,4.67665447322,1e-12,1.86090903535,1.5425829981487056,0.38598614453571406,0.46421601995967454,-1.0978649654727315,4.676654473219,4.676654473219
2_1_16_11_2_16_aug04.bin,2,1,16,1_16,11,42072592,2.82353359037,944.9999999999999,-0.0,17.8564062505,0.079738836554,4.31270934566,4.47910665542,17.8564062505,1e-12,5.57512213309,2.88236233742424,0.5541450334060897,-0.21743273351114523,-0.45550706450151224,13.37729959508,17.856406250499003
2_1_16_11_2_16_aug05.bin,2,1,16,1_16,11,42072592,3.0152851063,944.9999999999999,-0.0,3.34658964071,0.0755905519357,3.87794556469,0.500023164986,3.34658964071,2.40163806228,4.3459040909,1.2079418096068029,0.23124422299722613,1.2012989394456777,0.4325934566494526,2.846566475724,0.94495157843
2_1_16_11_2_16_aug06.bin,2,1,16,1_16,11,42072592,3.03530372442,944.9999999999999,-0.0,1e-12,0.0691510710993,5.57294403203,1.70630095249,1e-12,0.617442411566,0.376197471981,-26.937873935368604,1.2087681817738305e-13,29.050857218891874,-1.9914075740744697,-1.7063009524889998,-0.617442411565
2_1_16_11_2_16_aug07.bin,2,1,16,1_16,11,42072592,2.84680032068,944.9999999999999,-0.0,13.3382514169,0.0809959412751,4.62247889997,5.53522452357,13.3382514169,1e-12,5.23760255737,2.590635953702652,0.46420466607158367,0.1434267028197227,-0.6623685091928089,7.80302689333,13.338251416899
2_1_16_11_2_16_aug08.bin,2,1,16,1_16,11,42072592,3.25757009898,944.9999999999999,-0.0,17.1816441818,0.0819477555087,3.29415150704,6.53331579711,17.1816441818,1e-12,1e-12,2.8438416152248664,0.6361425177105843,-0.5586603638915416,-28.81759007859356,10.64832838469,17.181644181799
2_1_16_11_2_16_aug09.bin,2,1,16,1_16,11,42072592,3.30821021648,944.9999999999999,-0.0,13.0053238197,0.0820013225368,3.08359814582,1.34947765861,13.0053238197,2.17553012345,1e-12,2.565358798221612,0.6630656878590735,-0.6769860700987157,-0.7118212858836864,11.655846161089999,10.829793696249999
2_1_16_11_2_16_aug00.bin,2,1,16,1_16,12,44581616,2.70415735584,1068.9999999999998,-0.0,5.80825401597,0.0674754379,5.40315413322,2.37633036113,5.80825401597,0.600134071412,1.27284926883,1.7592800120983214,0.37567806161382383,0.507933604712883,-1.4239575468978005,3.4319236548400003,5.208119944558
2_1_16_11_2_16_aug01.bin,2,1,16,1_16,12,44581616,2.69570146574,1068.9999999999998,-0.0,7.27437640256,0.0698635303308,4.45379840915,0.444164986977,7.27437640256,1e-12,0.372639035229,1.9843580915225394,0.5798635851733912,-0.3222134221518775,-2.5759645471340944,6.830211415582999,7.274376402559
2_1_16_11_2_16_aug02.bin,2,1,16,1_16,12,44581616,3.02780248839,1068.9999999999998,-0.0,4.53547845099,0.0806471208818,2.94481712908,1.80799548788,4.53547845099,0.757661963507,1.59383208465,1.5119305798744953,0.38965310834763334,0.4487705928338335,-0.7036856813767239,2.7274829631100004,3.7778164874830003
2_1_16_11_2_16_aug03.bin,2,1,16,1_16,12,44581616,2.28194799063,1068.9999999999998,-0.0,24.7686958563,0.0778916360655,4.09829131374,5.62952437873,24.7686958563,0.446599016328,3.58347436456,3.2095805919860534,0.6428988165320685,-0.5879681816157815,-0.8812047945077441,19.13917147757,24.322096839971998
2_1_16_11_2_16_aug04.bin,2,1,16,1_16,12,44581616,2.71531235178,1068.9999999999998,-0.0,20.1053840254,0.0686573346787,2.99516114803,5.29901294473,20.1053840254,0.678564941991,1e-12,3.000987641156669,0.691426471502601,-0.8067966566523999,-2.5033284420316493,14.806371080669999,19.426819083409
2_1_16_11_2_16_aug05.bin,2,1,16,1_16,12,44581616,2.68575754447,1068.9999999999998,-0.0,21.1971537607,0.0810053469095,2.92775092037,4.78605089715,21.1971537607,2.79654589089,2.40776598971,3.053866916094039,0.621339222572009,-0.49523642699586173,-0.39352367839072483,16.41110286355,18.400607869810003
2_1_16_11_2_16_aug06.bin,2,1,16,1_16,12,44581616,2.85371654206,1068.9999999999998,-0.0,1e-12,0.0730426547031,4.7864282249,1.29166914315,1e-12,3.19362028061,4.98516343037,-26.937873935368604,7.014156844379718e-14,29.59511360827193,0.2968517348519802,-1.291669143149,-3.1936202806089997
2_1_16_11_2_16_aug07.bin,2,1,16,1_16,12,44581616,3.00385825979,1068.9999999999998,-0.0,24.6511035987,0.0711841164442,4.08761772471,1.14921023124,24.6511035987,0.604126650972,4.93274641217,3.204821670224897,0.6958712649135788,-0.8277135965750075,0.05571394925784776,23.50189336746,24.046976947728
2_1_16_11_2_16_aug08.bin,2,1,16,1_16,12,44581616,2.32097587609,1068.9999999999998,-0.0,15.0380628865,0.0735618326347,6.18278287716,6.29578075988,15.0380628865,1e-12,1.18556435743,2.710584512786498,0.5239343208629215,-0.09581050850722463,-2.3537933509186844,8.742282126620001,15.038062886499
2_1_16_11_2_16_aug09.bin,2,1,16,1_16,12,44581616,2.07959642663,1068.9999999999998,-0.0,18.3424679326,0.0769373437494,5.30809561983,1e-12,18.3424679326,1e-12,4.9785763086,2.9092190233477577,0.6406922464885456,-0.5783699535677302,-0.06408916223632523,18.342467932599003,18.342467932599003
2_1_16_11_2_16_aug00.bin,2,1,16,1_16,13,47090288,2.56087756013,1074.9999999999998,-0.0,18.9925657486,0.0813655359417,4.45767702653,0.229304091639,18.9925657486,1.34629397402,1.79908297312,2.944047626208439,0.7080193733393364,-0.8857840037783415,-0.39885495140208493,18.763261656961,17.64627177458
2_1_16_11_2_16_aug01.bin,2,1,16,1_16,13,47090288,2.24361573247,1074.9999999999998,-0.0,22.3298952572,0.0809627712178,4.59026317456,1e-12,22.3298952572,1e-12,0.348829716245,3.1059263751648896,0.8188750948880075,-1.508744686168766,-2.577108753848648,22.329895257199002,22.329895257199002
2_1_16_11_2_16_aug02.bin,2,1,16,1_16,13,47090288,2.59794126305,1074.9999999999998,-0.0,1e-12,0.08525826633,3.92680366463,0.563920960722,1e-12,1.08695132035,1e-12,-26.937873935368604,1.792861417074676e-13,28.656646127817115,-1.418637251574195,-0.5639209607210001,-1.086951320349
2_1_16_11_2_16_aug03.bin,2,1,16,1_16,13,47090288,2.00963805258,1074.9999999999998,-0.0,3.91942928565,0.08651581375,5.93488718398,1.46387789315,3.91942928565,0.960187775145,1e-12,1.3659460528079077,0.31921382162745837,0.757387109538736,-2.041939519350888,2.4555513925000003,2.959241510505
2_1_16_11_2_16_aug04.bin,2,1,16,1_16,13,47090288,2.15064579619,1074.9999999999998,-0.0,8.61703226613,0.0809452368172,3.51999542076,1e-12,8.61703226613,1e-12,2.38158637232,2.15374074072445,0.5935161738569623,-0.3785203252227568,-0.39069288005457203,8.617032266129,8.617032266129
2_1_16_11_2_16_aug05.bin,2,1,16,1_16,13,47090288,3.26269042939,1074.9999999999998,-0.0,22.1390141063,0.0889323599845,1.77400910193,4.11829173975,22.1390141063,4.95703642554,1.21030554675,3.0973413963116307,0.6473650166412606,-0.6074768228665353,0.04562138979531826,18.02072236655,17.18197768076
2_1_16_11_2_16_aug06.bin,2,1,16,1_16,13,47090288,1.9534286841,1074.9999999999998,-0.0,6.49292599949,0.0915946040313,2.81621810973,1e-12,6.49292599949,1.3504846963,2.62652888334,1.8707132764940544,0.48869855014088265,0.045213500210173986,0.34513629172713445,6.492925999489,5.14244130319
2_1_16_11_2_16_aug07.bin,2,1,16,1_16,13,47090288,2.63991091789,1074.9999999999998,-0.0,10.1295122931,0.0857981743497,4.05356599059,1e-12,10.1295122931,1.14839336007,1.95035175789,2.31545317229419,0.5861367783755794,-0.3480176358511563,-0.2685997563379339,10.129512293099,8.98111893303
2_1_16_11_2_16_aug08.bin,2,1,16,1_16,13,47090288,2.57364323521,1074.9999999999998,-0.0,10.7198050166,0.0870804162966,5.28076317643,1.09552882901,10.7198050166,1.0487713888,2.59392943929,2.372092966727332,0.5168961621626631,-0.06761039173831498,-0.5598613457777536,9.62427618759,9.6710336278
2_1_16_11_2_16_aug09.bin,2,1,16,1_16,13,47090288,3.30245364301,1074.9999999999998,-0.0,1e-12,0.0794574508809,1.85796864042,4.58548453851,1e-12,1e-12,1.93004891097,-26.937873935368604,1.1942434470827056e-13,29.062946142146206,-1.2055192592484933,-4.585484538509,0.0
2_1_16_11_2_16_aug00.bin,2,1,16,1_16,14,49553136,6.83098118283,1995.0,-0.0,22.6328910784,0.0658180457822,0.646565084992,2.09076587855,22.6328910784,1e-12,0.734631353165,3.1194042057233498,0.8669993558607955,-1.8746842624665765,-1.3153698106684175,20.54212519985,22.632891078399002
2_1_16_11_2_16_aug01.bin,2,1,16,1_16,14,49553136,7.60566705655,1995.0,-0.0,16.2392100673,0.0700684358937,2.23477143413,2.10227270041,16.2392100673,1e-12,3.41942783177,2.7874286923744647,0.6767555114521394,-0.7389011050775315,-0.23771980465808978,14.13693736689,16.239210067299002
2_1_16_11_2_16_aug02.bin,2,1,16,1_16,14,49553136,7.49128677579,1995.0,-0.0,16.2269302026,0.07329093318,1e-12,2.0233629765,16.2269302026,2.36576177076,1e-12,2.7866722202355834,0.7871016177470868,-1.307542387225953,0.15633910492641703,14.203567226099999,13.86116843184
2_1_16_11_2_16_aug03.bin,2,1,16,1_16,14,49553136,7.44050522982,1995.0,-0.0,12.3978178754,0.0655261666673,1e-12,4.09191389389,12.3978178754,1e-12,1e-12,2.517520479334841,0.7518507910775319,-1.1085076740147568,-27.941421632580035,8.30590398151,12.397817875399
2_1_16_11_2_16_aug04.bin,2,1,16,1_16,14,49553136,7.18377092943,1995.0,-0.0,12.8424287974,0.0655260030001,2.02516620641,5.44940277863,12.8424287974,1e-12,0.802581721112,2.552754439049659,0.6080816521578416,-0.43925564748879464,-2.2314280527489663,7.3930260187700005,12.842428797399
2_1_16_11_2_16_aug05.bin,2,1,16,1_16,14,49553136,7.21489208599,1995.0,-0.0,15.4300266173,0.0568153309198,0.186464112607,4.6495293431,15.4300266173,0.724224594324,1e-12,2.736315391409291,0.7351046575132908,-1.0206780662839567,-1.8987403010519155,10.780497274199998,14.705802022976
2_1_16_11_2_16_aug06.bin,2,1,16,1_16,14,49553136,7.10636424702,1995.0,-0.0,34.4327570243,0.0697057887801,2.22645736111,6.50698908852,34.4327570243,4.79101006184,4.70768471344,3.539008350365851,0.6538084790625387,-0.6358223124612984,0.08399432282876891,27.92576793578,29.641746962460005
2_1_16_11_2_16_aug07.bin,2,1,16,1_16,14,49553136,7.29119185673,1995.0,-0.0,12.5339439136,0.0618144045598,1.08565911984,1e-12,12.5339439136,3.91911673191,0.169146819882,2.5284404770518467,0.7078178420460678,-0.884809338967148,1.3259330341657856,12.533943913599,8.61482718169
2_1_16_11_2_16_aug08.bin,2,1,16,1_16,14,49553136,7.19684623399,1995.0,-0.0,22.9209045409,0.0756212534637,1e-12,2.91180902703,22.9209045409,2.99743301945,1e-12,3.1320493562031073,0.7950325355241491,-1.3555317823358064,0.02898171539179619,20.00909551387,19.92347152145
2_1_16_11_2_16_aug09.bin,2,1,16,1_16,14,49553136,7.30350075363,1995.0,-0.0,16.6645067988,0.066089326286,0.350595952454,2.14895715027,16.6645067988,1.11510615469,1.99393532282,2.813281116290318,0.7481897790168458,-1.0889809485984243,0.21820251511275146,14.515549648530001,15.549400644110001
2_1_17_11_2_16_aug00.bin,2,1,17,1_17,0,760448,2.91872991895,1994.0,-0.0,30.9480417876,0.0659839023601,2.68087352384,9.64534438464,30.9480417876,7.05902264619,2.01911599435,3.4323097269383642,0.5911485007545786,-0.3687152485725,-0.3058593550870861,21.30269740296,23.889019141410003
2_1_17_11_2_16_aug01.bin,2,1,17,1_17,0,760448,3.30932539884,1994.0,-0.0,1e-12,0.0640170266447,3.11948152902,6.36513331095,1e-12,3.45376187222,5.38607506438,-26.937873935368604,5.457189181935093e-14,29.84611026599918,-0.07040256489121688,-6.365133310949,-3.4537618722189998
2_1_17_11_2_16_aug02.bin,2,1,17,1_17,0,760448,3.07368430603,1994.0,-0.0,10.612836056,0.0633564053762,3.99168483642,7.49563087695,10.612836056,1.73522665206,1e-12,2.3620642171903823,0.4452556140857107,0.21985891080347328,-1.89010540513049,3.117205179050001,8.877609403940001
2_1_17_11_2_16_aug03.bin,2,1,17,1_17,0,760448,3.17345751648,1994.0,-0.0,23.8601590892,0.0688256837588,0.0145153748701,5.47654284558,23.8601590892,6.24783696971,1e-12,3.172210084258648,0.6702469931352218,-0.7093023807467753,0.12911432787378144,18.38361624362,17.61232211949
2_1_17_11_2_16_aug04.bin,2,1,17,1_17,0,760448,2.8372724259,1994.0,-0.0,8.95789561601,0.065282691638,2.98830148285,5.67025740926,8.95789561601,1.81039286051,1e-12,2.1925353351174173,0.4611090747783436,0.15587856561447308,-1.5650044273073447,3.2876382067499987,7.1475027555
2_1_17_11_2_16_aug05.bin,2,1,17,1_17,0,760448,3.13731699103,1994.0,-0.0,4.44508383949,0.0611170857357,1e-12,7.55717510603,4.44508383949,1e-12,6.27342203113,1.4917987303157756,0.24322397863962228,1.1350845913747807,-0.18617547288679293,-3.1120912665400002,4.4450838394889995
2_1_17_11_2_16_aug06.bin,2,1,17,1_17,0,760448,2.76173545494,1994.0,-0.0,20.3706113125,0.0620391572087,2.8516772958,6.57128117271,20.3706113125,3.04021644102,1.10159741364,3.0140932402204674,0.6002764409914476,-0.40661707838820843,-0.8220152807237615,13.79933013979,17.33039487148
2_1_17_11_2_16_aug07.bin,2,1,17,1_17,0,760448,2.50045110662,1994.0,-0.0,1e-12,0.0696318544436,4.7030429451,6.17091888201,1e-12,4.49864902322,1.94297337306,-26.937873935368604,5.775144442710044e-14,29.789480853536883,-0.5235906749671823,-6.1709188820089995,-4.4986490232189995
2_1_17_11_2_16_aug08.bin,2,1,17,1_17,0,760448,3.29837203359,1994.0,-0.0,14.8784806057,0.0644281409538,2.8829926756,7.0670832385,14.8784806057,1e-12,1e-12,2.69991591435946,0.5992487156405197,-0.40233573365997294,-28.829989007959725,7.8113973672,14.878480605699
2_1_17_11_2_16_aug09.bin,2,1,17,1_17,0,760448,3.21201787514,1994.0,-0.0,12.3172395448,0.055799932659,3.4340467506,4.27293448477,12.3172395448,1.56046685962,1e-12,2.51099987007753,0.5706471064280223,-0.28449181480665525,-1.5971415265636215,8.044305060029998,10.75677268518
2_1_18_11_2_16_aug00.bin,2,1,18,1_18,0,2393760,9.56507102239,2001.0,-0.0,14.0463955679,0.0427368410863,2.54322393745,1.43017923806,14.0463955679,1e-12,1e-12,2.642365819657023,0.7794979160371898,-1.2627428691126337,-27.912031777804323,12.61621632984,14.046395567899
2_1_18_11_2_16_aug01.bin,2,1,18,1_18,0,2393760,10.2818123764,2001.0,-0.0,17.6667285885,0.0433230158869,1e-12,4.20715647297,17.6667285885,2.62701209885,4.93702646207,2.87168312988736,0.6001350100338523,-0.4060276815778849,0.5866182513396991,13.45957211553,15.03971648965
2_1_18_11_2_16_aug02.bin,2,1,18,1_18,0,2393760,10.0433936451,2001.0,-0.0,16.3765473173,0.0396966252459,1.4776155987,6.58722846264,16.3765473173,1.39605015637,1.39324750182,2.795850269716768,0.6014004014055547,-0.41130353726647106,-1.0617245474294585,9.78931885466,14.980497160929998
2_1_18_11_2_16_aug03.bin,2,1,18,1_18,0,2393760,10.1695904603,2001.0,-0.0,18.7533784413,0.0486696279689,1.97472941172,4.75641294891,18.7533784413,2.71814398328,1e-12,2.9313739197213695,0.6649505847806726,-0.6854347002301848,-0.906795582494611,13.99696549239,16.03523445802
2_1_18_11_2_16_aug04.bin,2,1,18,1_18,0,2393760,10.0491783364,2001.0,-0.0,1.62892161444,0.0433091615669,0.571144459956,2.79084752851,1.62892161444,4.19258672565,1e-12,0.48791820964141164,0.17737480875070372,1.5342356220027593,0.22078424838795688,-1.16192591407,-2.5636651112099997
2_1_18_11_2_16_aug05.bin,2,1,18,1_18,0,2393760,10.4374740273,2001.0,-0.0,6.91203523822,0.0422176308721,2.21525413831,1.90976520758,6.91203523822,0.802884436052,1.44997256281,1.9332641296110102,0.5200964050863726,-0.0804289489889198,-0.6048715216852183,5.00227003064,6.109150802167999
2_1_18_11_2_16_aug06.bin,2,1,18,1_18,0,2393760,10.3288723302,2001.0,-0.0,29.55454709,0.0419513177129,0.435558108376,2.12392564594,29.55454709,1.4735876579,2.16806460275,3.3862376098483407,0.8265692198702375,-1.5615051063610512,0.35263191673466465,27.43062144406,28.0809594321
2_1_18_11_2_16_aug07.bin,2,1,18,1_18,0,2393760,10.6203732378,2001.0,-0.0,17.4906503516,0.0468241250567,1.51151961129,6.78695046317,17.4906503516,1e-12,1e-12,2.8616664725359366,0.6782181812576904,-0.7455953031018993,-28.648479996694235,10.703699888429998,17.490650351599
2_1_18_11_2_16_aug08.bin,2,1,18,1_18,0,2393760,10.5292622706,2001.0,-0.0,1.51411306128,0.0455682013157,0.471994974419,5.99384480733,1.51411306128,3.11065459044,2.61661366949,0.4148298294271859,0.11046097891811459,2.086041048071251,-0.12129422684290393,-4.479731746050001,-1.5965415291599998
2_1_18_11_2_16_aug09.bin,2,1,18,1_18,0,2393760,10.2552425177,2001.0,-0.0,12.8898088935,0.0444304046152,1.38107160586,6.840680394,12.8898088935,1e-12,1e-12,2.556436990890919,0.610556886750722,-0.4496536658641848,-28.63919215228693,6.0491284995,12.889808893499
2_1_18_11_2_16_aug00.bin,2,1,18,1_18,1,7395024,9.99804575275,1999.9999999999998,-0.0,16.8994885472,0.0433066745682,1e-12,1.13546313305,16.8994885472,2.90720321271,0.0214770382958,2.8272833579918486,0.8061336223902138,-1.4250803668277603,0.9475112808322611,15.764025414150002,13.992285334490001
2_1_18_11_2_16_aug01.bin,2,1,18,1_18,1,7395024,9.47903619934,1999.9999999999998,-0.0,33.0300654061,0.0476372801207,0.0944723928706,0.196887313828,33.0300654061,1.65197438668,1e-12,3.497418219603614,0.9444339377586252,-2.8330131168044588,1.735167840211958,32.833178092272,31.37809101942
2_1_18_11_2_16_aug02.bin,2,1,18,1_18,1,7395024,9.78379044679,1999.9999999999998,-0.0,11.1979628135,0.0530300277686,0.784962037538,1e-12,11.1979628135,1e-12,2.84295916407,2.4157318701050596,0.7552981530198598,-1.127072057599894,1.2869653910814716,11.197962813499,11.197962813499
2_1_18_11_2_16_aug03.bin,2,1,18,1_18,1,7395024,9.92523218748,1999.9999999999998,-0.0,0.43379244831,0.0358324862073,1e-12,1e-12,0.43379244831,5.91519241648,0.758700679823,-0.8351890889681817,0.06103146313761635,2.733392451234703,28.43061218952666,0.43379244830900004,-5.48139996817
2_1_18_11_2_16_aug04.bin,2,1,18,1_18,1,7395024,9.39646546856,1999.9999999999998,-0.0,20.8592788071,0.0487323841322,1.60206576719,1e-12,20.8592788071,1e-12,3.13400886057,3.0377988759692616,0.8149634995345652,-1.4825902209603967,0.6710190701883838,20.859278807099003,20.859278807099003
