file_name,experiment_id,corridor_id,location_id,position_key,packet_index,payload_status,packet_bytes,packet_counter,total_counter,receiver_average_rssi,snr,sf,tp,serial_size,realtime_average_rssi,average_rssi,median_rssi,mode_rssi,rssi_variance,rssi_min,rssi_max,distance_m,PLM_RSSI,residual
2_2_2_11_2_16.txt,2,2,2,2_2,19,PLFL,17472,26,14,-121.0,-18.0,11,2,66,-105.30017780377746,-105.30017780377746,-105.32402894571631,-105.0,0.04089072460844542,-105.60614997093843,-104.00990089207038,102.7,-107.70266372081151,2.4024859170340562
2_2_2_11_2_16.txt,2,2,2,2_2,20,PLOK,17472,27,15,-119.0,-16.0,11,2,66,-105.44533637307792,-105.44533637307792,-105.43490156624468,-105.0,0.023157240552600957,-105.9950274237827,-105.0,102.7,-107.70266372081151,2.257327347733593
2_2_3_11_2_16.txt,2,2,3,2_3,0,PLOK,17472,45,33,-119.0,-15.0,11,2,66,-105.47729812534386,-105.47729812534386,-105.41185891060393,-105.0,0.07530466661039958,-106.99009910792962,-105.21918595757427,99.31,-107.28102571761131,1.8037275922674496
2_2_3_11_2_16.txt,2,2,3,2_3,1,PLOK,17472,46,34,-117.0,-14.0,11,2,66,-105.39444220026797,-105.39444220026797,-105.35519356815058,-105.0,0.029905704032162143,-106.0,-104.99998902478522,99.31,-107.28102571761131,1.8865835173433396
2_2_3_11_2_16.txt,2,2,3,2_3,2,PLOK,17472,47,35,-118.0,-15.0,11,2,66,-105.21293970228481,-105.21293970228481,-105.16102159211447,-105.0,0.06834325602229456,-106.0,-104.85146278033432,99.31,-107.28102571761131,2.0680860153265
2_2_3_11_2_16.txt,2,2,3,2_3,3,PLOK,17472,48,36,-118.0,-15.0,11,2,66,-105.55433522003845,-105.55433522003845,-105.57410974743539,-106.0,0.029927146014872983,-106.00050223517053,-105.00990089207038,99.31,-107.28102571761131,1.7266904975728607
2_2_3_11_2_16.txt,2,2,3,2_3,4,PLOK,17472,49,37,-118.0,-15.0,11,2,66,-105.55777989210462,-105.55777989210462,-105.4765022951376,-105.0,0.041626748614576825,-106.33650560252498,-105.0,99.31,-107.28102571761131,1.7232458255066945
2_2_3_11_2_16.txt,2,2,3,2_3,5,PLOK,17472,50,38,-117.0,-14.0,11,2,66,-105.64590275495169,-105.64590275495169,-105.64586545460568,-106.0,0.020073684077040188,-105.9950274237827,-105.0,99.31,-107.28102571761131,1.6351229626596222
2_2_3_11_2_16.txt,2,2,3,2_3,6,PLOK,17472,51,39,-117.0,-14.0,11,2,66,-105.51128386032205,-105.51128386032205,-105.50388013869006,-106.0,0.020373825250425078,-106.0,-105.19979138628857,99.31,-107.28102571761131,1.7697418572892616
2_2_3_11_2_16.txt,2,2,3,2_3,7,PLOK,17472,52,40,-118.0,-15.0,11,2,66,-105.44545317219276,-105.44545317219276,-105.33917209082242,-105.0,0.05550596689909865,-106.00083208426976,-105.22479958917089,99.31,-107.28102571761131,1.8355725454185574
2_2_3_11_2_16.txt,2,2,3,2_3,8,PLOK,17472,53,41,-118.0,-15.0,11,2,66,-105.44005479842502,-105.44005479842502,-105.41141984958608,-105.0,0.02953751095064077,-106.0,-105.00248749650487,99.31,-107.28102571761131,1.8409709191862902
2_2_3_11_2_16.txt,2,2,3,2_3,9,PLOK,17472,54,42,-118.0,-15.0,11,2,66,-105.3505401396157,-105.3505401396157,-105.30367123950833,-105.0,0.02653627415375423,-106.0,-105.00138741992924,99.31,-107.28102571761131,1.9304855779956114
2_2_3_11_2_16.txt,2,2,3,2_3,10,PLOK,17472,55,43,-118.0,-15.0,11,2,66,-105.21624648825087,-105.21624648825087,-105.26477844696902,-105.0,0.03949950137231474,-105.45120287376804,-104.00447034104677,99.31,-107.28102571761131,2.0647792293604397
2_2_3_11_2_16.txt,2,2,3,2_3,11,PLOK,17472,56,44,-119.0,-15.0,11,2,66,-105.73262930413716,-105.73262930413716,-105.74324980941847,-106.0,0.10681652072103479,-107.0,-104.02970267621113,99.31,-107.28102571761131,1.5483964134741512
2_2_3_11_2_16.txt,2,2,3,2_3,12,PLOK,17472,57,45,-119.0,-15.0,11,2,66,-105.41923947868645,-105.41923947868645,-105.48359079440834,-105.0,0.041315133724379685,-105.99552965895323,-105.0,99.31,-107.28102571761131,1.8617862389248643
2_2_3_11_2_16.txt,2,2,3,2_3,13,PLOK,17472,58,46,-119.0,-16.0,11,2,66,-105.56969390649077,-105.56969390649077,-105.54276042927049,-106.0,0.040979495912793255,-107.0,-105.33841716643285,99.31,-107.28102571761131,1.7113318111205444
