scenario_type,condition,severity,strength,method,target_coverage,selected_packets,actual_coverage,classification_risk,topology_mae_m,severe_error_rate
artificial_perturbation,segment_anomaly,clean,0.0,Gated ACO,0.2,26,0.203125,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,clean,0.0,Gated ACO,0.3,39,0.3046875,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,clean,0.0,Gated ACO,0.4,52,0.40625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,clean,0.0,Gated ACO,0.5,64,0.5,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,clean,0.0,Gated ACO,0.6,77,0.6015625,0.012987012987012988,0.04402597402597403,0.0
artificial_perturbation,segment_anomaly,clean,0.0,Gated ACO,0.7,90,0.703125,0.022222222222222223,0.07533333333333335,0.0
artificial_perturbation,segment_anomaly,clean,0.0,Gated ACO,0.8,103,0.8046875,0.019417475728155338,0.06582524271844661,0.0
artificial_perturbation,segment_anomaly,clean,0.0,Gated ACO,0.9,116,0.90625,0.05172413793103448,0.23189655172413798,0.0
artificial_perturbation,segment_anomaly,clean,0.0,Gated ACO,1.0,128,1.0,0.0625,0.31523437500000007,0.0078125
artificial_perturbation,segment_anomaly,level_1,0.25,LDA,0.1,13,0.1015625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,LDA,0.2,26,0.203125,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,LDA,0.3,39,0.3046875,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,LDA,0.4,52,0.40625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,LDA,0.5,64,0.5,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,LDA,0.6,77,0.6015625,0.012987012987012988,0.04402597402597403,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,LDA,0.7,90,0.703125,0.022222222222222223,0.07533333333333335,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,LDA,0.8,103,0.8046875,0.02912621359223301,0.09873786407766992,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,LDA,0.9,116,0.90625,0.05172413793103448,0.20362068965517247,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,LDA,1.0,128,1.0,0.078125,0.3682031250000001,0.0078125
artificial_perturbation,segment_anomaly,level_1,0.25,Fixed fusion,0.1,13,0.1015625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Fixed fusion,0.2,26,0.203125,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Fixed fusion,0.3,39,0.3046875,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Fixed fusion,0.4,52,0.40625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Fixed fusion,0.5,64,0.5,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Fixed fusion,0.6,77,0.6015625,0.012987012987012988,0.04402597402597403,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Fixed fusion,0.7,90,0.703125,0.03333333333333333,0.14944444444444446,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Fixed fusion,0.8,103,0.8046875,0.038834951456310676,0.16349514563106798,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Fixed fusion,0.9,116,0.90625,0.05172413793103448,0.26112068965517243,0.008620689655172414
artificial_perturbation,segment_anomaly,level_1,0.25,Fixed fusion,1.0,128,1.0,0.078125,0.3938281250000001,0.0078125
artificial_perturbation,segment_anomaly,level_1,0.25,Gated ACO,0.1,13,0.1015625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Gated ACO,0.2,26,0.203125,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Gated ACO,0.3,39,0.3046875,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Gated ACO,0.4,52,0.40625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Gated ACO,0.5,64,0.5,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Gated ACO,0.6,77,0.6015625,0.012987012987012988,0.04402597402597403,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Gated ACO,0.7,90,0.703125,0.022222222222222223,0.07533333333333335,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Gated ACO,0.8,103,0.8046875,0.02912621359223301,0.09873786407766992,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Gated ACO,0.9,116,0.90625,0.05172413793103448,0.20362068965517247,0.0
artificial_perturbation,segment_anomaly,level_1,0.25,Gated ACO,1.0,128,1.0,0.078125,0.3682031250000001,0.0078125
artificial_perturbation,segment_anomaly,level_2,0.5,LDA,0.1,13,0.1015625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,LDA,0.2,26,0.203125,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,LDA,0.3,39,0.3046875,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,LDA,0.4,52,0.40625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,LDA,0.5,64,0.5,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,LDA,0.6,77,0.6015625,0.012987012987012988,0.04402597402597403,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,LDA,0.7,90,0.703125,0.011111111111111112,0.037666666666666675,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,LDA,0.8,103,0.8046875,0.04854368932038835,0.1964077669902913,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,LDA,0.9,116,0.90625,0.06896551724137931,0.31956896551724145,0.008620689655172414
artificial_perturbation,segment_anomaly,level_2,0.5,LDA,1.0,128,1.0,0.078125,0.3938281250000001,0.0078125
artificial_perturbation,segment_anomaly,level_2,0.5,Fixed fusion,0.1,13,0.1015625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Fixed fusion,0.2,26,0.203125,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Fixed fusion,0.3,39,0.3046875,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Fixed fusion,0.4,52,0.40625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Fixed fusion,0.5,64,0.5,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Fixed fusion,0.6,77,0.6015625,0.025974025974025976,0.13064935064935068,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Fixed fusion,0.7,90,0.703125,0.044444444444444446,0.18711111111111114,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Fixed fusion,0.8,103,0.8046875,0.05825242718446602,0.2940776699029127,0.009708737864077669
artificial_perturbation,segment_anomaly,level_2,0.5,Fixed fusion,0.9,116,0.90625,0.07758620689655173,0.37706896551724145,0.008620689655172414
artificial_perturbation,segment_anomaly,level_2,0.5,Fixed fusion,1.0,128,1.0,0.1171875,0.5501562500000001,0.0078125
artificial_perturbation,segment_anomaly,level_2,0.5,Gated ACO,0.1,13,0.1015625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Gated ACO,0.2,26,0.203125,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Gated ACO,0.3,39,0.3046875,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Gated ACO,0.4,52,0.40625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Gated ACO,0.5,64,0.5,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Gated ACO,0.6,77,0.6015625,0.012987012987012988,0.04402597402597403,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Gated ACO,0.7,90,0.703125,0.011111111111111112,0.037666666666666675,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Gated ACO,0.8,103,0.8046875,0.04854368932038835,0.1964077669902913,0.0
artificial_perturbation,segment_anomaly,level_2,0.5,Gated ACO,0.9,116,0.90625,0.06896551724137931,0.31956896551724145,0.008620689655172414
artificial_perturbation,segment_anomaly,level_2,0.5,Gated ACO,1.0,128,1.0,0.0859375,0.4203125000000001,0.0078125
artificial_perturbation,segment_anomaly,level_3,1.0,LDA,0.1,13,0.1015625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,LDA,0.2,26,0.203125,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,LDA,0.3,39,0.3046875,0.02564102564102564,0.08410256410256413,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,LDA,0.4,52,0.40625,0.019230769230769232,0.0630769230769231,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,LDA,0.5,64,0.5,0.03125,0.15546875000000004,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,LDA,0.6,77,0.6015625,0.05194805194805195,0.2598701298701299,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,LDA,0.7,90,0.703125,0.08888888888888889,0.37055555555555564,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,LDA,0.8,103,0.8046875,0.08737864077669903,0.3566990291262137,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,LDA,0.9,116,0.90625,0.14655172413793102,0.7484482758620692,0.008620689655172414
artificial_perturbation,segment_anomaly,level_3,1.0,LDA,1.0,128,1.0,0.1640625,0.8610937500000002,0.0078125
artificial_perturbation,segment_anomaly,level_3,1.0,Fixed fusion,0.1,13,0.1015625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Fixed fusion,0.2,26,0.203125,0.07692307692307693,0.3826923076923078,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Fixed fusion,0.3,39,0.3046875,0.05128205128205128,0.2551282051282052,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Fixed fusion,0.4,52,0.40625,0.057692307692307696,0.3196153846153847,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Fixed fusion,0.5,64,0.5,0.0625,0.3126562500000001,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Fixed fusion,0.6,77,0.6015625,0.05194805194805195,0.2598701298701299,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Fixed fusion,0.7,90,0.703125,0.1,0.4082222222222223,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Fixed fusion,0.8,103,0.8046875,0.11650485436893204,0.5838834951456312,0.009708737864077669
artificial_perturbation,segment_anomaly,level_3,1.0,Fixed fusion,0.9,116,0.90625,0.14655172413793102,0.7201724137931036,0.008620689655172414
artificial_perturbation,segment_anomaly,level_3,1.0,Fixed fusion,1.0,128,1.0,0.1796875,0.8884375000000002,0.015625
artificial_perturbation,segment_anomaly,level_3,1.0,Gated ACO,0.1,13,0.1015625,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Gated ACO,0.2,26,0.203125,0.0,0.0,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Gated ACO,0.3,39,0.3046875,0.02564102564102564,0.08410256410256413,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Gated ACO,0.4,52,0.40625,0.019230769230769232,0.0630769230769231,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Gated ACO,0.5,64,0.5,0.03125,0.15546875000000004,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Gated ACO,0.6,77,0.6015625,0.05194805194805195,0.2598701298701299,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Gated ACO,0.7,90,0.703125,0.08888888888888889,0.37055555555555564,0.0
artificial_perturbation,segment_anomaly,level_3,1.0,Gated ACO,0.8,103,0.8046875,0.0970873786407767,0.45436893203883505,0.009708737864077669
artificial_perturbation,segment_anomaly,level_3,1.0,Gated ACO,0.9,116,0.90625,0.15517241379310345,0.7776724137931036,0.008620689655172414
artificial_perturbation,segment_anomaly,level_3,1.0,Gated ACO,1.0,128,1.0,0.1796875,0.9917968750000002,0.015625
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,LDA,0.1,5,0.11904761904761904,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,LDA,0.2,9,0.21428571428571427,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,LDA,0.3,13,0.30952380952380953,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,LDA,0.4,17,0.40476190476190477,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,LDA,0.5,21,0.5,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,LDA,0.6,26,0.6190476190476191,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,LDA,0.7,30,0.7142857142857143,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,LDA,0.8,34,0.8095238095238095,0.029411764705882353,0.0997058823529412,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,LDA,0.9,38,0.9047619047619048,0.02631578947368421,0.08921052631578949,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,LDA,1.0,42,1.0,0.047619047619047616,0.16142857142857145,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Fixed fusion,0.1,5,0.11904761904761904,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Fixed fusion,0.2,9,0.21428571428571427,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Fixed fusion,0.3,13,0.30952380952380953,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Fixed fusion,0.4,17,0.40476190476190477,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Fixed fusion,0.5,21,0.5,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Fixed fusion,0.6,26,0.6190476190476191,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Fixed fusion,0.7,30,0.7142857142857143,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Fixed fusion,0.8,34,0.8095238095238095,0.029411764705882353,0.0997058823529412,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Fixed fusion,0.9,38,0.9047619047619048,0.05263157894736842,0.2647368421052632,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Fixed fusion,1.0,42,1.0,0.07142857142857142,0.39833333333333343,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Gated ACO,0.1,5,0.11904761904761904,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Gated ACO,0.2,9,0.21428571428571427,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Gated ACO,0.3,13,0.30952380952380953,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Gated ACO,0.4,17,0.40476190476190477,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Gated ACO,0.5,21,0.5,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Gated ACO,0.6,26,0.6190476190476191,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Gated ACO,0.7,30,0.7142857142857143,0.0,0.0,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Gated ACO,0.8,34,0.8095238095238095,0.029411764705882353,0.0997058823529412,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Gated ACO,0.9,38,0.9047619047619048,0.02631578947368421,0.08921052631578949,0.0
diagnostic_group,detect_score_db,0_cleanest,validation_quartile,Gated ACO,1.0,42,1.0,0.047619047619047616,0.16142857142857145,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,LDA,0.1,3,0.12,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,LDA,0.2,5,0.2,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,LDA,0.3,8,0.32,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,LDA,0.4,10,0.4,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,LDA,0.5,13,0.52,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,LDA,0.6,15,0.6,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,LDA,0.7,18,0.72,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,LDA,0.8,20,0.8,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,LDA,0.9,23,0.92,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,LDA,1.0,25,1.0,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Fixed fusion,0.1,3,0.12,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Fixed fusion,0.2,5,0.2,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Fixed fusion,0.3,8,0.32,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Fixed fusion,0.4,10,0.4,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Fixed fusion,0.5,13,0.52,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Fixed fusion,0.6,15,0.6,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Fixed fusion,0.7,18,0.72,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Fixed fusion,0.8,20,0.8,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Fixed fusion,0.9,23,0.92,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Fixed fusion,1.0,25,1.0,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Gated ACO,0.1,3,0.12,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Gated ACO,0.2,5,0.2,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Gated ACO,0.3,8,0.32,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Gated ACO,0.4,10,0.4,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Gated ACO,0.5,13,0.52,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Gated ACO,0.6,15,0.6,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Gated ACO,0.7,18,0.72,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Gated ACO,0.8,20,0.8,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Gated ACO,0.9,23,0.92,0.0,0.0,0.0
diagnostic_group,detect_score_db,1_mild,validation_quartile,Gated ACO,1.0,25,1.0,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,LDA,0.1,3,0.1,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,LDA,0.2,6,0.2,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,LDA,0.3,9,0.3,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,LDA,0.4,12,0.4,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,LDA,0.5,15,0.5,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,LDA,0.6,18,0.6,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,LDA,0.7,21,0.7,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,LDA,0.8,24,0.8,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,LDA,0.9,27,0.9,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,LDA,1.0,30,1.0,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Fixed fusion,0.1,3,0.1,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Fixed fusion,0.2,6,0.2,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Fixed fusion,0.3,9,0.3,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Fixed fusion,0.4,12,0.4,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Fixed fusion,0.5,15,0.5,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Fixed fusion,0.6,18,0.6,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Fixed fusion,0.7,21,0.7,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Fixed fusion,0.8,24,0.8,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Fixed fusion,0.9,27,0.9,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Fixed fusion,1.0,30,1.0,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Gated ACO,0.1,3,0.1,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Gated ACO,0.2,6,0.2,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Gated ACO,0.3,9,0.3,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Gated ACO,0.4,12,0.4,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Gated ACO,0.5,15,0.5,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Gated ACO,0.6,18,0.6,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Gated ACO,0.7,21,0.7,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Gated ACO,0.8,24,0.8,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Gated ACO,0.9,27,0.9,0.0,0.0,0.0
diagnostic_group,detect_score_db,2_moderate,validation_quartile,Gated ACO,1.0,30,1.0,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,LDA,0.1,4,0.12903225806451613,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,LDA,0.2,7,0.22580645161290322,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,LDA,0.3,10,0.3225806451612903,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,LDA,0.4,13,0.41935483870967744,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,LDA,0.5,16,0.5161290322580645,0.0625,0.21187500000000004,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,LDA,0.6,19,0.6129032258064516,0.10526315789473684,0.35684210526315796,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,LDA,0.7,22,0.7096774193548387,0.09090909090909091,0.3081818181818182,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,LDA,0.8,25,0.8064516129032258,0.12,0.40680000000000005,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,LDA,0.9,28,0.9032258064516129,0.14285714285714285,0.6014285714285715,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,LDA,1.0,31,1.0,0.1935483870967742,1.082903225806452,0.03225806451612903
diagnostic_group,detect_score_db,3_severe,validation_quartile,Fixed fusion,0.1,4,0.12903225806451613,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Fixed fusion,0.2,7,0.22580645161290322,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Fixed fusion,0.3,10,0.3225806451612903,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Fixed fusion,0.4,13,0.41935483870967744,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Fixed fusion,0.5,16,0.5161290322580645,0.0625,0.21187500000000004,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Fixed fusion,0.6,19,0.6129032258064516,0.10526315789473684,0.35684210526315796,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Fixed fusion,0.7,22,0.7096774193548387,0.09090909090909091,0.3081818181818182,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Fixed fusion,0.8,25,0.8064516129032258,0.12,0.5380000000000001,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Fixed fusion,0.9,28,0.9032258064516129,0.14285714285714285,0.8396428571428572,0.03571428571428571
diagnostic_group,detect_score_db,3_severe,validation_quartile,Fixed fusion,1.0,31,1.0,0.16129032258064516,0.9735483870967743,0.03225806451612903
diagnostic_group,detect_score_db,3_severe,validation_quartile,Gated ACO,0.1,4,0.12903225806451613,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Gated ACO,0.2,7,0.22580645161290322,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Gated ACO,0.3,10,0.3225806451612903,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Gated ACO,0.4,13,0.41935483870967744,0.0,0.0,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Gated ACO,0.5,16,0.5161290322580645,0.0625,0.21187500000000004,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Gated ACO,0.6,19,0.6129032258064516,0.10526315789473684,0.35684210526315796,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Gated ACO,0.7,22,0.7096774193548387,0.09090909090909091,0.3081818181818182,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Gated ACO,0.8,25,0.8064516129032258,0.12,0.40680000000000005,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Gated ACO,0.9,28,0.9032258064516129,0.14285714285714285,0.6014285714285715,0.0
diagnostic_group,detect_score_db,3_severe,validation_quartile,Gated ACO,1.0,31,1.0,0.1935483870967742,1.082903225806452,0.03225806451612903
diagnostic_group,snr,0_cleanest,validation_quartile,LDA,0.1,3,0.13043478260869565,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,LDA,0.2,5,0.21739130434782608,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,LDA,0.3,7,0.30434782608695654,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,LDA,0.4,10,0.43478260869565216,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,LDA,0.5,12,0.5217391304347826,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,LDA,0.6,14,0.6086956521739131,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,LDA,0.7,17,0.7391304347826086,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,LDA,0.8,19,0.8260869565217391,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,LDA,0.9,21,0.9130434782608695,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,LDA,1.0,23,1.0,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Fixed fusion,0.1,3,0.13043478260869565,0.0,0.0,0.0
diagnostic_group,snr,0_cleanest,validation_quartile,Fixed fusion,0.2,5,0.21739130434782608,0.0,0.0,0.0
