segment,time_sec,corr_score,detect_index,significant_peak_count,peaks
152,3.04,0.07944045440828425,11424,0,
153,3.06,0.08191232635940653,13494,0,
154,3.08,0.07591812964728441,8342,0,
155,3.1,0.07951321332337188,22872,0,
156,3.12,0.08055865182684822,14636,0,
157,3.14,0.0756719243457306,22833,0,
158,3.16,0.07639323921651708,22615,0,
159,3.18,0.08382430617165217,16891,0,
160,3.2,0.0864427261181307,11404,0,
161,3.22,0.07853352584752227,37807,0,
162,3.24,0.07357522125620213,21792,0,
163,3.26,0.08137326295865216,10856,0,
164,3.28,0.08701949773967825,22319,0,
165,3.3,0.08019358951434438,9057,0,
166,3.32,0.07403781484878932,13125,0,
167,3.34,0.08074193304703382,30264,0,
168,3.36,0.07846331244926028,31473,0,
169,3.38,0.07229343424836193,18951,0,
170,3.4,0.08280625698381835,12648,0,
171,3.42,0.0769884317986402,14906,0,
172,3.44,0.07809863099718566,35485,0,
173,3.46,0.08227314886295975,4552,0,
174,3.48,0.08575552112263503,13511,0,
175,3.5,0.08560475207747262,909,0,
176,3.52,0.0849275126452409,2765,0,
177,3.54,0.08123409992616577,34252,0,
178,3.56,0.07453055761175587,32866,0,
179,3.58,0.0797512167710664,37229,0,
180,3.6,0.07964403754265693,34591,0,
181,3.62,0.07101508261220207,16152,0,
182,3.64,0.07875452298449391,2632,0,
183,3.66,0.0808356791121332,17629,0,
184,3.68,0.07622833028414995,24401,0,
185,3.7,0.07924434797812976,36807,0,
186,3.72,0.07709334187530205,690,0,
187,3.74,0.07843428725555145,30455,0,
188,3.76,0.08146527468680181,3646,0,
189,3.78,0.08590553193717285,34357,0,
190,3.8,0.07460534015140147,21401,0,
191,3.82,0.08196757175117915,16862,0,
192,3.84,0.07772905569098541,36580,0,
193,3.86,0.08350305877726279,17599,0,
194,3.88,0.07758704925458774,33553,0,
195,3.9,0.08159330030046606,28631,0,
196,3.92,0.07816953787087433,24984,0,
197,3.94,0.08005186262552152,24570,0,
198,3.96,0.08303328012031502,31603,0,
199,3.98,0.07714914026051632,15656,0,
200,4.0,0.07811814615693766,30787,0,
201,4.02,0.09105680360691888,34528,0,
202,4.04,0.07837394788856128,13983,0,
203,4.06,0.07888971513054166,6441,0,
204,4.08,0.07357193543064171,33615,0,
205,4.1,0.08842090066508387,27261,0,
206,4.12,0.07712101220106883,33953,0,
207,4.14,0.0753682617609506,12054,0,
208,4.16,0.08407408248080411,3661,0,
209,4.18,0.0773058129221155,7788,0,
210,4.2,0.07766726274523508,15245,0,
211,4.22,0.09105085016787719,12658,0,
212,4.24,0.07925344409179565,35409,0,
213,4.26,0.07432123058054346,28115,0,
214,4.28,0.07399958425799383,29727,0,
215,4.3,0.0758079770247758,33610,0,
216,4.32,0.08940834939722321,13951,0,
217,4.34,0.07903532107546409,7431,0,
218,4.36,0.07712732181582067,6566,0,
219,4.38,0.08254220634043752,427,0,
220,4.4,0.07994121277848047,28255,0,
221,4.42,0.07498204154378049,33629,0,
222,4.44,0.08266965467388095,23313,0,
223,4.46,0.07978223140057353,10156,0,
224,4.48,0.0796511727724783,26308,0,
225,4.5,0.0870729203458441,33123,0,
226,4.52,0.07809941012735129,24569,0,
227,4.54,0.07396987283322104,3128,0,
228,4.56,0.07988399546979709,21325,0,
229,4.58,0.07616602217834083,30238,0,
230,4.6,0.0809525095011641,33441,0,
231,4.62,0.07813731044452447,13581,0,
232,4.64,0.07844917781385005,15228,0,
233,4.66,0.08843568323548884,9152,0,
234,4.68,0.079546046573144,16142,0,
235,4.7,0.07663151608419645,6972,0,
236,4.72,0.07830023590923338,30976,0,
237,4.74,0.08575218987996233,11129,0,
238,4.76,0.08557179372756227,1521,0,
239,4.78,0.08033145709081334,13212,0,
240,4.8,0.07994147007565906,26125,0,
241,4.82,0.0860933659225585,24216,0,
242,4.84,0.08146826309368375,35514,0,
243,4.86,0.07711252972797886,2827,0,
244,4.88,0.08562588462378395,354,0,
245,4.9,0.0815587772867201,9024,0,
246,4.92,0.08070606918288657,26658,0,
247,4.94,0.0769297406205039,33211,0,
248,4.96,0.08385864588864704,24061,0,
249,4.98,0.0802970541144336,34509,0,
