segment,time_sec,corr_score,detect_index,significant_peak_count,peaks
145,2.9,0.0919884221128628,21585,0,
146,2.92,0.08903742353209934,20433,0,
147,2.94,0.081068519364019,24922,0,
148,2.96,0.081493829780717,22440,0,
149,2.98,0.08088779794621678,36905,0,
150,3.0,0.08046429615873739,8507,0,
151,3.02,0.07584554921669708,3692,0,
152,3.04,0.0733808981857794,16377,0,
153,3.06,0.0828032385941077,11621,0,
154,3.08,0.07761715323083744,27295,0,
155,3.1,0.0759814442686972,14371,0,
156,3.12,0.07809093699332552,13213,0,
157,3.14,0.07552223865432994,30930,0,
158,3.16,0.07647031639197091,24385,0,
159,3.18,0.07825953519669786,18161,0,
160,3.2,0.07381075115030294,20116,0,
161,3.22,0.08712905547443195,21636,0,
162,3.24,0.08439570934626593,799,0,
163,3.26,0.08065029885688547,35903,0,
164,3.28,0.08526217891353069,19993,0,
165,3.3,0.07795242599850732,4022,0,
166,3.32,0.08518693052177483,23290,0,
167,3.34,0.07979079433040986,23699,0,
168,3.36,0.09138136941597268,33356,0,
169,3.38,0.08285821698393693,30208,0,
170,3.4,0.08161284015154413,17350,0,
171,3.42,0.07833713744535321,1591,0,
172,3.44,0.07903274069975919,25833,0,
173,3.46,0.07658040245502903,30290,0,
174,3.48,0.07707265738326971,26648,0,
175,3.5,0.08193638786532739,18390,0,
176,3.52,0.0853405996099561,25056,0,
177,3.54,0.08064530081052486,6342,0,
178,3.56,0.07145937887448363,29534,0,
179,3.58,0.07727744800734355,25314,0,
180,3.6,0.0792362072548474,29216,0,
181,3.62,0.09255275816154147,15641,0,
182,3.64,0.08576818854460623,15023,0,
183,3.66,0.06938794070404602,20848,0,
184,3.68,0.08224203679328813,24316,0,
185,3.7,0.07553079302576052,16210,0,
186,3.72,0.08454429362389429,20269,0,
187,3.74,0.08086369282784843,35302,0,
188,3.76,0.07576932160153285,37824,0,
189,3.78,0.08027190412319705,28340,0,
190,3.8,0.07341303062068046,31154,0,
191,3.82,0.07752903044793223,21356,0,
192,3.84,0.09031424913638816,11958,0,
193,3.86,0.07442943263803463,1829,0,
194,3.88,0.08930158896205682,8093,0,
195,3.9,0.0769299680430402,23499,0,
196,3.92,0.07634766748701535,27048,0,
197,3.94,0.07744841881303545,32645,0,
198,3.96,0.07864127578783446,23999,0,
199,3.98,0.07518886981085744,6080,0,
200,4.0,0.07376066966729715,6871,0,
201,4.02,0.07570762534369638,10120,0,
202,4.04,0.0788630825318025,27259,0,
203,4.06,0.08663022409869542,17028,0,
204,4.08,0.079186038018518,22142,0,
205,4.1,0.07958064493620438,3909,0,
206,4.12,0.08267053537648808,33022,0,
207,4.14,0.08325213429467747,31643,0,
208,4.16,0.07632807538762076,986,0,
209,4.18,0.07330187064623077,18417,0,
210,4.2,0.08349403606909905,25275,0,
211,4.22,0.07571859088109889,10241,0,
212,4.24,0.07491538040865434,33998,0,
213,4.26,0.08184410430191953,13297,0,
214,4.28,0.07487691148981392,33531,0,
215,4.3,0.07725232583630122,37058,0,
216,4.32,0.07317255261493856,22981,0,
217,4.34,0.07730924858530619,34868,0,
218,4.36,0.08460017785953579,30162,0,
219,4.38,0.0826616047841359,25788,0,
220,4.4,0.0831085951947262,24485,0,
221,4.42,0.08241248672931845,37238,0,
222,4.44,0.0769436764031798,8971,0,
223,4.46,0.08661178108591072,23882,0,
224,4.48,0.08249240617070079,37288,0,
225,4.5,0.08388885233471291,22877,0,
226,4.52,0.07770493356409666,4202,0,
227,4.54,0.07534351779181606,22213,0,
228,4.56,0.07740693333992055,26993,0,
229,4.58,0.07529741150587517,35210,0,
230,4.6,0.07793252439768425,36269,0,
231,4.62,0.08457936929436051,34085,0,
232,4.64,0.07895570120456251,8253,0,
233,4.66,0.07429955293619168,381,0,
234,4.68,0.07797806250715648,12568,0,
235,4.7,0.07471437351194908,34895,0,
236,4.72,0.08062865923140393,14161,0,
237,4.74,0.07654654169154107,11745,0,
238,4.76,0.08400406458934682,17493,0,
239,4.78,0.07604293963215775,27589,0,
240,4.8,0.07592679108224232,21384,0,
241,4.82,0.08037292610567527,2730,0,
242,4.84,0.07464720747480978,5934,0,
243,4.86,0.07561846086324651,35127,0,
244,4.88,0.08489687205152249,1352,0,
245,4.9,0.08486486217684121,11345,0,
246,4.92,0.09107999088855422,9641,0,
247,4.94,0.08257053318600321,37820,0,
248,4.96,0.07514765255627463,2238,0,
249,4.98,0.07766175758415855,13353,0,
